clip_name,frame_number,sample_data_token,scene_token,scene_name,timestamp,time_since_prev_s,original_image_path,experiment_image_path,is_keyframe,anchor_sample,reused_from_assignment,image_sha256
clip_sample_003,33,f405fe5a97374946a8db54434ac77737,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301662404,0.05,sweeps/CAM_FRONT/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489301662404.jpg,results/clips/clip_sample_003/frame_033.jpg,False,sample_003,assignment_03,603a72e31e5a35faa269300bd1ca293a96567661b6d80c99a2eee1efc5528e16
clip_sample_003,34,d0a3bf5be2664a868ded1bd545f3d2a9,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301762404,0.1,sweeps/CAM_FRONT/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489301762404.jpg,results/clips/clip_sample_003/frame_034.jpg,False,sample_003,assignment_03,ab716197498b70b64a5c5ec1f4b965a393a7e6c9f4b41bbdcf3ec461fc93f0cf
clip_sample_003,35,7bb59ff457d648358c591c5c59bf1b57,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301862404,0.1,sweeps/CAM_FRONT/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489301862404.jpg,results/clips/clip_sample_003/frame_035.jpg,False,sample_003,assignment_03,3172c8af58d1d52157e1dba516e02102b5142f7182f13e46688bdc491d09c709
clip_sample_003,36,5586eaa9acbc42e69ee571dcedcb1bb0,6f83169d067343658251f72e1dd17dbc,scene-0553,1535489301912404,0.05,sweeps/CAM_FRONT/n008-2018-08-28-16-43-51-0400__CAM_FRONT__1535489301912404.jpg,results/clips/clip_sample_003/frame_036.jpg,False,sample_003,assignment_03,9018c2d986fb694f658ccb0ba15011d9baf90ca6b5758ddb0a31da4decd1eeac
clip_sample_006,1,fc4cba53bd2c4923b17da19b2e6e44fa,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657122612404,0.0,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657122612404.jpg,results/clips/clip_sample_006/frame_001.jpg,True,sample_006,assignment_03,76e5e73a5d22715329a8811b68c29da2d68e333b0425ae58b3ba0ac19de9e253
clip_sample_006,2,b2b8399386f044c0a68858a4bcf55d2c,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657122662404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657122662404.jpg,results/clips/clip_sample_006/frame_002.jpg,False,sample_006,assignment_03,004c8f91938273198da3bd7d61f5ae47ff3a241b72e02d36595de909b9f385fa
clip_sample_006,3,6903109334b745b5a087bc89d98f4456,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657122762404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657122762404.jpg,results/clips/clip_sample_006/frame_003.jpg,False,sample_006,assignment_03,22520d4b49102624ee32e28f1bb65f175ee0f923dffd715cd5878f99d2332c08
clip_sample_006,4,3e99c42203b64608a7495eb57e3989ee,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657122862404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657122862404.jpg,results/clips/clip_sample_006/frame_004.jpg,False,sample_006,assignment_03,7c6e9f96f762b174a555353e903b9861a92f6dac165f58cb1caaecd5ca56ad93
clip_sample_006,5,5675bce8c0314dde87d1ac44bc2d2584,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657122912404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657122912404.jpg,results/clips/clip_sample_006/frame_005.jpg,False,sample_006,assignment_03,c753d463e89b3c7478f5b64b6813f9fda2ab5ea38ddc9b3e062b812435a4ae16
clip_sample_006,6,bfe1c24062dc4584be5c9602e7d57ac3,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123012404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123012404.jpg,results/clips/clip_sample_006/frame_006.jpg,False,sample_006,assignment_03,13dee580780d82c8ab512bd63ec5afa361e0eecdda4c60e5e9dad0d92c2f35de
clip_sample_006,7,e26810c28df44cefa069778865bd832c,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123112404,0.1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123112404.jpg,results/clips/clip_sample_006/frame_007.jpg,True,sample_006,assignment_03,5c25b8ac1dea8c8b891e114d3f8cf082515b0b1bdef6b3a616825e83b9f4aba9
clip_sample_006,8,87d05f57c5c44e29b95f679c031991fa,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123162404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123162404.jpg,results/clips/clip_sample_006/frame_008.jpg,False,sample_006,assignment_03,599423548a5d363d52efe37c93a46d0cbb4a711c72e18e378bca747e962125e6
clip_sample_006,9,068a216182004181b00917796388123e,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123262404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123262404.jpg,results/clips/clip_sample_006/frame_009.jpg,False,sample_006,assignment_03,29ad3e60a1f91805e84428e0cada5e87d3b23a0134d01857ca54d0b39d59d642
clip_sample_006,10,006a8734855c40db84847d9bf57a10e0,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123362404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123362404.jpg,results/clips/clip_sample_006/frame_010.jpg,False,sample_006,assignment_03,1e423359fde745a7ecbdb0d4ad1a7659cf66bdf42e1486f49bc499f42bda4c65
clip_sample_006,11,908918d61582462880cd3b43af3903ec,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123412404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123412404.jpg,results/clips/clip_sample_006/frame_011.jpg,False,sample_006,assignment_03,7ac69847ead828c1a9a3c9b4090e35933a2bc72fcb04efd18fca79fbf5939359
clip_sample_006,12,067794f9d1d94fcebb647be82421218b,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123512404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123512404.jpg,results/clips/clip_sample_006/frame_012.jpg,False,sample_006,assignment_03,2029d72d12caa837a6aedea6431a09c627c888c86a546cd3544ee18f18c7ef95
clip_sample_006,13,df1863e3fe614f288a9974d619343050,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123612404,0.1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123612404.jpg,results/clips/clip_sample_006/frame_013.jpg,True,sample_006,assignment_03,c2c714fef01817c42f8c60d264a45807a06cbec2616c59d8e46e6b4131fe0a51
clip_sample_006,14,bb52afd256324579b9ee4871407cc421,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123662404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123662404.jpg,results/clips/clip_sample_006/frame_014.jpg,False,sample_006,assignment_03,7c237bb5a3bce9b2eae6e45923762d493f14bc9ae74b228226ee3558fd127161
clip_sample_006,15,4180a25646a14b4386114ec093a19fba,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123762404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123762404.jpg,results/clips/clip_sample_006/frame_015.jpg,False,sample_006,assignment_03,5ba2cf5b44cded3d3eaa87d4b4d968c37d2007ca6f41d47c9af10e995fcfeb3d
clip_sample_006,16,5dca52908d1c4949867e8bc019097c02,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123862404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123862404.jpg,results/clips/clip_sample_006/frame_016.jpg,False,sample_006,assignment_03,1275e8c46b658aa2dc4aaf92d4b40469fc5151383f7971baaab9ea7f32e56ad7
clip_sample_006,17,27838e96af1d4ea6a6a794315439ae5a,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657123912404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657123912404.jpg,results/clips/clip_sample_006/frame_017.jpg,False,sample_006,assignment_03,430ae14d9e217ac408e19b9f67cdf94dfe08eda36e8852321ac9a01b6ceee831
clip_sample_006,18,91627e18f43d4aeeac0a17ce295c54e2,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124012404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124012404.jpg,results/clips/clip_sample_006/frame_018.jpg,False,sample_006,assignment_03,8bf0c49f24e18b04c74683736cc5f35f187f2f3e4bccc6446a8846eff4f4a9dd
clip_sample_006,19,9b6ce88572b947b3b8e141c8bfe96f5b,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124112404,0.1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124112404.jpg,results/clips/clip_sample_006/frame_019.jpg,True,sample_006,assignment_03,6fe90d4a231d9219a08f63a600764e86182d71a96122cad779a6fb87611e9d90
clip_sample_006,20,0bded83cf9214068a782a017c6b65480,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124162404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124162404.jpg,results/clips/clip_sample_006/frame_020.jpg,False,sample_006,assignment_03,2f517357319e71f62edcc19644e79d66208c2b4e74a8c8201a80323a6a25fe3e
clip_sample_006,21,a6dea3401f2144c3b337111081d78325,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124262404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124262404.jpg,results/clips/clip_sample_006/frame_021.jpg,False,sample_006,assignment_03,c09f5d1a937bf04156efaf17a55bb71c104d6c6b9d9d46bf72f65b427b065a71
clip_sample_006,22,77cdce4606c2467a8a113e8537b34a67,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124362404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124362404.jpg,results/clips/clip_sample_006/frame_022.jpg,False,sample_006,assignment_03,41f83088077138b8096d48c2c4ee6221c1d81d70572e9ea8f41e3dcbd7181159
clip_sample_006,23,b9573681fec146e2b022f8a1d2d61114,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124412404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124412404.jpg,results/clips/clip_sample_006/frame_023.jpg,False,sample_006,assignment_03,0d4f478fb6df5ba8e7d37cf2076118f42c0cf0e42baff7c390a12c85de89c30e
clip_sample_006,24,db76a9661fce440ebd4c400d504f083b,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124512404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124512404.jpg,results/clips/clip_sample_006/frame_024.jpg,False,sample_006,assignment_03,77d34924c26efd24a7462fc00ecabddb0795e5d4d0f15648d9f1d234893dadff
clip_sample_006,25,beea8d83b337481799c36c6561ec3de6,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124612404,0.1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124612404.jpg,results/clips/clip_sample_006/frame_025.jpg,True,sample_006,assignment_03,ea517ea4dcdc276ab2722b2a973412c38a8c427ba910dfe59c6d60a5c8eaba4d
clip_sample_006,26,3c163363d382448f96529f9552f10498,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124662404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124662404.jpg,results/clips/clip_sample_006/frame_026.jpg,False,sample_006,assignment_03,6ad6c70fb93b935dc404b398b1fd1ab4e33718ae619ac59c7872b20a72e5696a
clip_sample_006,27,1b9aa98c7eef4bd4a3a298314621408b,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124762404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124762404.jpg,results/clips/clip_sample_006/frame_027.jpg,False,sample_006,assignment_03,a86f24505aaa74908259ac48faa07ca6e5edacb57738958ff2c3f14809650a52
clip_sample_006,28,8685c6345bbc4ef9a7cdc37266a47fd9,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124862404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124862404.jpg,results/clips/clip_sample_006/frame_028.jpg,False,sample_006,assignment_03,70d70d482a047c1da5bd6545aa679ad1034f068ed25a9617df2792f49417dfa0
clip_sample_006,29,2e6d9599fb0b40b2adc0bc02c468cea9,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657124912404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657124912404.jpg,results/clips/clip_sample_006/frame_029.jpg,False,sample_006,assignment_03,f4f22046af9b9f705a3cdddf7075e7d697b2bf8a5eb5bb1b081b1a963e5adbd4
clip_sample_006,30,95a28d6a250a40e884e5b22f7f0018ef,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125012404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125012404.jpg,results/clips/clip_sample_006/frame_030.jpg,False,sample_006,assignment_03,fe6cd6bfe51bdc7c1f82ee4b569cc1932369596687f1ff58676579adc79c34f1
clip_sample_006,31,452cb8aa72de4124907764018407b8d8,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125112404,0.1,samples/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125112404.jpg,results/clips/clip_sample_006/frame_031.jpg,True,sample_006,assignment_03,13300ad6f5e8259774d658383688eba8d631122890b9917de303012cd28e313d
clip_sample_006,32,cde42fda14b64510bbeaca4abe90bd6e,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125162404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125162404.jpg,results/clips/clip_sample_006/frame_032.jpg,False,sample_006,assignment_03,66bd1884258c23947de5b3f94f71aeb75e9286c18425e59414c10d947a3869a9
clip_sample_006,33,b8bbefc71559469d8aeb124ce6a149dc,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125262404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125262404.jpg,results/clips/clip_sample_006/frame_033.jpg,False,sample_006,assignment_03,a8374cb00b6ae4ff0d894a9fc59cf6a516802da0fed8a90f6d8afb01c4cfa298
clip_sample_006,34,f74dd0b5b8d94675b84b913f103151b9,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125362404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125362404.jpg,results/clips/clip_sample_006/frame_034.jpg,False,sample_006,assignment_03,4a576a3129da78e2830816c4e1c6f0d6174686dc21cd596d7f18df75588b8427
clip_sample_006,35,ede107db99d349aabcf17f717c4253bf,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125412404,0.05,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125412404.jpg,results/clips/clip_sample_006/frame_035.jpg,False,sample_006,assignment_03,5acf9c75015e8ea4f6f74f532e3b59e599748b5df57986faa3b72827eb25da3d
clip_sample_006,36,625ebaa03556432580edd83c98944ea5,2fc3753772e241f2ab2cd16a784cc680,scene-0757,1535657125512404,0.1,sweeps/CAM_FRONT/n008-2018-08-30-15-16-55-0400__CAM_FRONT__1535657125512404.jpg,results/clips/clip_sample_006/frame_036.jpg,False,sample_006,assignment_03,198a966323a29ce49cd1235b3347eab5b47cd157e7e138ab6e5f13b27428276f
clip_sample_011,1,c1a7b405ddce4180bdc32190642cda91,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800850912460,0.0,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850912460.jpg,results/clips/clip_sample_011/frame_001.jpg,True,sample_011,new_assignment_04,8a65264f140758e1bf806b1a22e8bba59055be083509ee765122ef6f696ba97a
clip_sample_011,2,cc2dffdc402e41c19dcc7c9e69000a9a,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851012460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851012460.jpg,results/clips/clip_sample_011/frame_002.jpg,False,sample_011,new_assignment_04,f982f0c8c9a02d89006e3bd631b2f978ec95665dc22b14aec7afd35a808e3e03
clip_sample_011,3,8659609009f24843bd5b2cd15c935d34,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851112460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851112460.jpg,results/clips/clip_sample_011/frame_003.jpg,False,sample_011,new_assignment_04,7df11de8e19c75937efdcdc89406397f15ee70248c0a9e12d370ce4587b635e2
clip_sample_011,4,79fa7c0f054d4ca18071df3c2f067c16,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851162460,0.05,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851162460.jpg,results/clips/clip_sample_011/frame_004.jpg,False,sample_011,new_assignment_04,d713880588e5203a8a43f8b171a390719b5fee315369b7d79477c8eb864fd03b
clip_sample_011,5,62c3111baa014512a2fee0de65f26448,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851262460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851262460.jpg,results/clips/clip_sample_011/frame_005.jpg,False,sample_011,new_assignment_04,78af25f50ceb9952d2b3d84e5310bc68c817ac2e63bbc9babc7d005d42f2e814
clip_sample_011,6,2bfad3ba494843bfb440b1dc0af49478,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851362477,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851362477.jpg,results/clips/clip_sample_011/frame_006.jpg,False,sample_011,new_assignment_04,fe9b2aa160dd714aaf4fdab94546e3304cb8063fb8991973c1f0524cf4192209
clip_sample_011,7,4533b16ea9124957960f9ccd5eeb2429,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851412460,0.05,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851412460.jpg,results/clips/clip_sample_011/frame_007.jpg,True,sample_011,new_assignment_04,5edc349bb0898f5afbea67fbca74512d79cc9653e29fa3fec85d4b16acce2378
clip_sample_011,8,62b4446602da44b485ad9141ee4a0f76,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851512534,0.1001,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851512534.jpg,results/clips/clip_sample_011/frame_008.jpg,False,sample_011,new_assignment_04,9b1856398677e008e91418f611f6ec20a1755930cd1ee8f5539307ae5ef8e58e
clip_sample_011,9,724ef7b9cec04bf6b26b34c0007b3e0a,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851612460,0.0999,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851612460.jpg,results/clips/clip_sample_011/frame_009.jpg,False,sample_011,new_assignment_04,5b5c73489a2a582ea8d5e1f119b38562dbeeddacc2ef7a4fbd81b2249193138c
clip_sample_011,10,64a8f8cb082743fcafa4ccfe579bbf85,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851662460,0.05,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851662460.jpg,results/clips/clip_sample_011/frame_010.jpg,False,sample_011,new_assignment_04,13764da3ceaca8c20ea8c22ddab5d9493f9c56bc4b07401d0b15f9c49d9077a8
clip_sample_011,11,8d1308d8ffe54ea1b723b797ddaf8ea6,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851762460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851762460.jpg,results/clips/clip_sample_011/frame_011.jpg,False,sample_011,new_assignment_04,b13688b61480cad2b73c37b787eed2c1595e90a8693c4205307204f8ec72aa03
clip_sample_011,12,ed2cc06c278740ebbad77ab55719ce00,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851862460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851862460.jpg,results/clips/clip_sample_011/frame_012.jpg,False,sample_011,new_assignment_04,eaa96f7de980e9cf4a48a87482d30fb9d0a2f44c182dbead7c2f6d7fb6be2f61
clip_sample_011,13,886031e85e7a43a49fe3cc374cfd9719,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800851912460,0.05,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851912460.jpg,results/clips/clip_sample_011/frame_013.jpg,True,sample_011,new_assignment_04,e34ed78ae3db875ed7aa2aba5c354a564d238770d5b8938d3a965f575c70a1f9
clip_sample_011,14,4351ac7ad7e64dbd915a7c7f4df4c3cc,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852012460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852012460.jpg,results/clips/clip_sample_011/frame_014.jpg,False,sample_011,new_assignment_04,65f4a2686d3b89e15ff2b01879d178ce59feb9077fa0ddb0bbebdfc197eb4372
clip_sample_011,15,544c9cb7238c44a7b008bbaacf90c610,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852112460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852112460.jpg,results/clips/clip_sample_011/frame_015.jpg,False,sample_011,new_assignment_04,b819bdbaf2a18fa3b4087dd16fa03749562cf922cf575491b3251c294f097966
clip_sample_011,16,89b012076cb74e099fe194a4a32e6672,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852162460,0.05,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852162460.jpg,results/clips/clip_sample_011/frame_016.jpg,False,sample_011,new_assignment_04,4b12397cf4596773bc05abe0bedda8290c735864cb0bace387990787428c60ad
clip_sample_011,17,a38f0290c7814273a1e92e6f0f72d3af,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852262460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852262460.jpg,results/clips/clip_sample_011/frame_017.jpg,False,sample_011,new_assignment_04,5dc47686591e91fab1b5732e464ad684e33068c77d7e90a5c0cdf63ec2ea6ef0
clip_sample_011,18,ba25c1a83b604fd0805b20f95b43b9d9,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852362460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852362460.jpg,results/clips/clip_sample_011/frame_018.jpg,False,sample_011,new_assignment_04,0dd300bd2ea69ab71c0b70a6d1437a48d94f75510b2c047811f870381f46bf7a
clip_sample_011,19,3f63e450629640d58fd6b27fcfcbf0c2,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852412460,0.05,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852412460.jpg,results/clips/clip_sample_011/frame_019.jpg,True,sample_011,new_assignment_04,932f54ea156749bbeeae82ff5eba48418340f22745489e5b6ad1bfc79908938c
clip_sample_011,20,37f5d26f268445db85e2cc2242c8925b,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852512460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852512460.jpg,results/clips/clip_sample_011/frame_020.jpg,False,sample_011,new_assignment_04,f16ff5f8626dc2c69dab9002655f8835d43fc52c9ef5c6cd225b47df8900d08e
clip_sample_011,21,420eb710fbd4453fbc6b2cc7517a7c21,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852612460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852612460.jpg,results/clips/clip_sample_011/frame_021.jpg,False,sample_011,new_assignment_04,6963a06bed2c59c676327e58f2a5d0d89b06a0a421990469e7883dcae82da56b
clip_sample_011,22,6c7ca231e9564b678551702e4ccdfc3b,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852662460,0.05,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852662460.jpg,results/clips/clip_sample_011/frame_022.jpg,False,sample_011,new_assignment_04,55c17869ad30c43fab20b1512829ce85b7f31748b48947bf1d36a2798a62efcc
clip_sample_011,23,82ab00d1abff41fc9fafb82b35f8984c,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852762460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852762460.jpg,results/clips/clip_sample_011/frame_023.jpg,False,sample_011,new_assignment_04,1dbb67fd22d5c7c6ecb80ba540d86807d84ca06129305b4819b99a987f2d6ee9
clip_sample_011,24,5800fdf523ef44ae85cbedb93f2250b3,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852862460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852862460.jpg,results/clips/clip_sample_011/frame_024.jpg,False,sample_011,new_assignment_04,a8140762edee85574a7a312fa055ad5797f88cd24a8daacc9f773d1ef3e74eb4
clip_sample_011,25,be6fb7ba760d4c94834582f6ad761252,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800852912460,0.05,samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852912460.jpg,results/clips/clip_sample_011/frame_025.jpg,True,sample_011,new_assignment_04,e1b12ab98f8be924fcbd5e04d586f583705d7b24a32bfbad3a7c872d7f0d9120
clip_sample_011,26,080ca7d7d7f74707a36b74a55e70c056,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800853012460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853012460.jpg,results/clips/clip_sample_011/frame_026.jpg,False,sample_011,new_assignment_04,98d52a3dcd24a4bcfe4437088c4bfed1c108089f430aadf3626767283638c96e
clip_sample_011,27,7b2238a508034700b03885cf76c04840,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800853112460,0.1,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853112460.jpg,results/clips/clip_sample_011/frame_027.jpg,False,sample_011,new_assignment_04,46a0e966f54f9184864f2e9879ba9b9ceb8eeaae2c59a0f0d97d745e36a52741
clip_sample_011,28,15a028009a4e440499bb08d314db18e8,de7d80a1f5fb4c3e82ce8a4f213b450a,scene-1094,1542800853162460,0.05,sweeps/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853162460.jpg,results/clips/clip_sample_011/frame_028.jpg,False,sample_011,new_assignment_04,ed744957188a9fc4a33a0ff5d26752f274bf12756aa519b41321eceb91124733
